"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Burn (feat. Big Sean) - Meek Mill https://t.co/W7TTurQXcE #beats1 http://t.co/4vTrbtEIj8",FALSE,0,NA,2015-07-23 22:24:59,FALSE,NA,"624344483061211136",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"U Mad (feat. Kanye West) - Vic Mensa https://t.co/LoRNqbaVT7 #beats1 http://t.co/bKEIq40PIy",FALSE,1,NA,2015-07-23 22:21:43,FALSE,NA,"624343662575656960",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Twist My Fingaz - YG https://t.co/Ez1ZE0Jnhc #beats1 http://t.co/BskJsU6X5y",FALSE,0,NA,2015-07-23 22:11:29,FALSE,NA,"624341087918944261",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"R.N.S. - Slaughterhouse https://t.co/kbedUn2FtO #beats1 http://t.co/cDwbab4wG4",FALSE,0,NA,2015-07-23 22:07:12,FALSE,NA,"624340010880368640",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"What About the Rest of Us (feat. Rico Love) - Action Bronson &amp; Joey Bada$$ https://t.co/xPr0Yt6GDp #beats1 http://t.co/pBYts4mw7I",FALSE,0,NA,2015-07-23 22:01:43,FALSE,NA,"624338627867332608",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Bong - Deniz Koyu https://t.co/FWMmMHAtkv #beats1 http://t.co/m6JshWFuF9",FALSE,1,NA,2015-07-23 21:56:59,FALSE,NA,"624337439826554880",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Alright - Kendrick Lamar https://t.co/1pdmLh8O5N #beats1 http://t.co/QWVK7xJ3kV",FALSE,0,NA,2015-07-23 21:53:58,FALSE,NA,"624336677826371585",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Gold - Kiiara #beats1",FALSE,3,NA,2015-07-23 21:50:26,FALSE,NA,"624335790965956608",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Papaoutai - Stromae https://t.co/x9oIEM35NU #beats1 http://t.co/QDOqkmeOD7",FALSE,0,NA,2015-07-23 21:45:58,FALSE,NA,"624334665999106048",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Back 2 Yesterday - The Black Eyed Peas #beats1",FALSE,0,NA,2015-07-23 21:40:27,FALSE,NA,"624333275759276032",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Classic Man (feat. Roman GianArthur) - Jidenna https://t.co/tLg2KEVBsI #beats1 http://t.co/3k3epDPYox",FALSE,0,NA,2015-07-23 21:36:57,FALSE,NA,"624332398185025536",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Night Air - Jamie Woon https://t.co/zNnDO9O8px #beats1 http://t.co/zIw2tjeFX9",FALSE,1,NA,2015-07-23 21:31:44,FALSE,NA,"624331084273188864",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"News &amp; Culture: Ellie Goulding on Ibiza - Ellie Goulding #beats1",FALSE,0,NA,2015-07-23 21:30:41,FALSE,NA,"624330818001989632",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Ginza - J Balvin https://t.co/gpPFeG5Mpf #beats1 http://t.co/4w6frHwZJu",FALSE,0,NA,2015-07-23 21:27:57,FALSE,NA,"624330131415236609",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
